datetime,date,amazon_price,amazon_discount,flipkart_price,flipkart_discount,day,month,year,weekend,dayofweek,weekofyear,quarter,is_month_start,is_month_end,amazon_price_lag_1,amazon_price_lag_2,amazon_price_lag_3,amazon_price_lag_7,amazon_price_lag_14,amazon_price_lag_30,amazon_price_roll_mean_3,amazon_price_roll_std_3,amazon_price_roll_mean_7,amazon_price_roll_std_7,amazon_price_roll_mean_14,amazon_price_roll_std_14,amazon_price_roll_mean_30,amazon_price_roll_std_30,amazon_price_change_1d,amazon_discount_change_1d
2024-11-08 19:26:37,2024-11-08,65900.0,26.7%,58999.0,26.16%,8,11,2024,0,4,45,4,False,False,67900.0,67900.0,67900.0,67900.0,66900.0,69900.0,67233.33333333333,1154.7005383792614,67614.28571428571,755.9289460179319,67400.0,650.4436355884154,68333.33333333333,1381.736372213684,-2000.0,2.2300000000000004
2024-11-09 19:26:37,2024-11-09,65900.0,26.7%,58999.0,26.16%,9,11,2024,1,5,45,4,False,False,65900.0,67900.0,67900.0,67900.0,66900.0,69900.0,66566.66666666667,1154.7005383792614,67328.57142857143,975.9000729480958,67328.57142857143,755.9289460188248,68200.0,1417.8662939732928,0.0,0.0
2024-11-10 19:26:37,2024-11-10,65900.0,26.7%,58999.0,26.16%,10,11,2024,1,6,45,4,False,False,65900.0,65900.0,67900.0,67900.0,66900.0,69900.0,65900.0,0.0,67042.85714285714,1069.0449676492703,67257.14285714286,841.8973861414319,68066.66666666667,1440.3862827996825,0.0,0.0
2024-11-11 19:26:37,2024-11-11,65900.0,26.7%,58999.0,26.16%,11,11,2024,0,0,46,4,False,False,65900.0,65900.0,65900.0,67900.0,66900.0,69900.0,65900.0,0.0,66757.14285714286,1069.044967649243,67185.71428571429,913.8735334636893,67933.33333333333,1449.930636469901,0.0,0.0
2024-11-12 19:26:37,2024-11-12,65900.0,26.7%,58999.0,26.16%,12,11,2024,0,1,46,4,False,False,65900.0,65900.0,65900.0,67900.0,66900.0,69900.0,65900.0,0.0,66471.42857142857,975.9000729480064,67114.28571428571,974.9612559225268,67800.0,1446.7561813502427,0.0,0.0
2024-11-13 19:26:37,2024-11-13,65900.0,26.7%,58999.0,26.16%,13,11,2024,0,2,46,4,False,False,65900.0,65900.0,65900.0,67900.0,66900.0,69900.0,65900.0,0.0,66185.71428571429,755.9289460177395,67042.85714285714,1027.1051820264768,67666.66666666667,1430.7782626182368,0.0,0.0
2024-11-14 19:26:37,2024-11-14,65900.0,26.7%,58999.0,26.16%,14,11,2024,0,3,46,4,False,False,65900.0,65900.0,65900.0,67900.0,67900.0,69900.0,65900.0,0.0,65900.0,0.0,66900.0,1037.7490433258308,67533.33333333333,1401.5590662156137,0.0,0.0
2024-11-15 19:26:37,2024-11-15,65900.0,26.7%,56999.0,28.66%,15,11,2024,0,4,46,4,False,False,65900.0,65900.0,65900.0,65900.0,67900.0,69900.0,65900.0,0.0,65900.0,0.0,66757.14285714286,1027.1051820264895,67400.0,1358.2443028432347,0.0,0.0
2024-11-16 19:26:37,2024-11-16,65900.0,26.7%,57999.0,27.41%,16,11,2024,1,5,46,4,False,False,65900.0,65900.0,65900.0,65900.0,67900.0,69900.0,65900.0,0.0,65900.0,0.0,66614.28571428571,994.4903161980081,67266.66666666667,1299.425160263424,0.0,0.0
2024-11-17 19:26:37,2024-11-17,65900.0,26.7%,57999.0,27.41%,17,11,2024,1,6,46,4,False,False,65900.0,65900.0,65900.0,65900.0,67900.0,69900.0,65900.0,0.0,65900.0,0.0,66471.42857142857,937.6144618773303,67133.33333333333,1222.866427231423,0.0,0.0
2024-11-18 19:26:37,2024-11-18,65900.0,26.7%,57749.0,27.72%,18,11,2024,0,0,47,4,False,False,65900.0,65900.0,65900.0,65900.0,67900.0,69900.0,65900.0,0.0,65900.0,0.0,66328.57142857143,851.6306272530202,67000.0,1124.952106259846,0.0,0.0
2024-11-19 19:26:37,2024-11-19,65900.0,26.7%,58249.0,27.1%,19,11,2024,0,1,47,4,False,False,65900.0,65900.0,65900.0,65900.0,67900.0,69900.0,65900.0,0.0,65900.0,0.0,66185.71428571429,726.2730392030155,66866.66666666667,999.4251221135986,0.0,0.0
2024-11-20 19:26:37,2024-11-20,65900.0,26.7%,58499.0,26.78%,20,11,2024,0,2,47,4,False,False,65900.0,65900.0,65900.0,65900.0,67900.0,69900.0,65900.0,0.0,65900.0,0.0,66042.85714285714,534.5224838254727,66733.33333333333,833.9078479362682,0.0,0.0
2024-11-21 19:26:37,2024-11-21,65900.0,26.7%,58499.0,26.78%,21,11,2024,0,3,47,4,False,False,65900.0,65900.0,65900.0,65900.0,67900.0,66900.0,65900.0,0.0,65900.0,0.0,65900.0,0.0,66700.0,846.901044579274,0.0,0.0
2024-11-22 19:26:37,2024-11-22,65900.0,26.7%,61499.0,23.03%,22,11,2024,0,4,47,4,False,False,65900.0,65900.0,65900.0,65900.0,65900.0,66900.0,65900.0,0.0,65900.0,0.0,65900.0,0.0,66666.66666666667,858.3598366620606,0.0,0.0
2024-11-23 19:26:37,2024-11-23,65900.0,26.7%,61499.0,23.03%,23,11,2024,1,5,47,4,False,False,65900.0,65900.0,65900.0,65900.0,65900.0,66900.0,65900.0,0.0,65900.0,0.0,65900.0,0.0,66633.33333333333,868.3449709100989,0.0,0.0
2024-11-24 19:26:37,2024-11-24,65900.0,26.7%,58249.0,27.1%,24,11,2024,1,6,47,4,False,False,65900.0,65900.0,65900.0,65900.0,65900.0,66900.0,65900.0,0.0,65900.0,0.0,65900.0,0.0,66600.0,876.9067893684537,0.0,0.0
2024-11-25 19:26:37,2024-11-25,65900.0,26.7%,58749.0,26.47%,25,11,2024,0,0,48,4,False,False,65900.0,65900.0,65900.0,65900.0,65900.0,66900.0,65900.0,0.0,65900.0,0.0,65900.0,0.0,66566.66666666667,884.0866447364798,0.0,0.0
2024-11-26 19:26:37,2024-11-26,65900.0,26.7%,58749.0,26.47%,26,11,2024,0,1,48,4,False,False,65900.0,65900.0,65900.0,65900.0,65900.0,66900.0,65900.0,0.0,65900.0,0.0,65900.0,0.0,66533.33333333333,889.9179866637209,0.0,0.0
2024-11-27 19:26:37,2024-11-27,61900.0,31.15%,58749.0,26.47%,27,11,2024,0,2,48,4,False,False,65900.0,65900.0,65900.0,65900.0,65900.0,66900.0,64566.666666666664,2309.401076758508,65328.57142857143,1511.857892036494,65614.28571428571,1069.0449676500211,66366.66666666667,1224.275530553368,-4000.0,4.449999999999999
2024-11-27 19:26:37,2024-11-27,62900.0,30.03%,58749.0,26.47%,27,11,2024,0,2,48,4,False,False,61900.0,65900.0,65900.0,65900.0,65900.0,66900.0,63566.666666666664,2081.6659994661372,64900.0,1732.0508075684884,65400.0,1286.0194997926183,66233.33333333333,1372.9739514147532,1000.0,-1.1199999999999974
2024-11-28 19:26:37,2024-11-28,62900.0,30.03%,58749.0,26.47%,28,11,2024,0,3,48,4,False,False,62900.0,61900.0,65900.0,65900.0,65900.0,66900.0,62566.666666666664,577.3502691896392,64471.42857142857,1812.6539343495342,65185.71428571428,1437.3357526809027,66100.0,1494.8186373670053,0.0,0.0
2024-11-29 19:26:37,2024-11-29,64900.0,27.81%,59249.0,25.85%,29,11,2024,0,4,48,4,False,False,62900.0,62900.0,61900.0,65900.0,65900.0,67900.0,63566.666666666664,1154.7005383792598,64328.57142857143,1718.2493859680208,65114.28571428572,1423.8934396482207,66000.0,1470.3975535603602,2000.0,-2.2200000000000024
2024-11-30 19:26:37,2024-11-30,64900.0,27.81%,59249.0,25.85%,30,11,2024,1,5,48,4,False,True,64900.0,62900.0,62900.0,65900.0,65900.0,67900.0,64233.333333333336,1154.7005383792598,64185.71428571428,1603.567451474078,65042.857142857145,1406.421692815741,65900.0,1438.3899044558193,0.0,0.0
2024-12-01 19:26:37,2024-12-01,64900.0,27.81%,59999.0,24.91%,1,12,2024,1,6,48,4,True,False,64900.0,64900.0,62900.0,65900.0,65900.0,67900.0,64900.0,0.0,64042.857142857145,1463.8501094222765,64971.42857142857,1384.7680013573163,65800.0,1398.2747990978512,0.0,0.0
2024-12-02 19:26:37,2024-12-02,64900.0,27.81%,59999.0,24.91%,2,12,2024,0,0,49,4,False,False,64900.0,64900.0,64900.0,65900.0,65900.0,67900.0,64900.0,0.0,63900.0,1290.9944487352016,64900.0,1358.7324409737803,65700.0,1349.329335326049,0.0,0.0
2024-12-03 19:26:37,2024-12-03,64900.0,27.81%,59249.0,25.85%,3,12,2024,0,1,49,4,False,False,64900.0,64900.0,64900.0,61900.0,65900.0,67900.0,64900.0,0.0,64328.57142857143,975.9000729477784,64828.57142857143,1328.0573269768845,65600.0,1290.5492014558472,0.0,0.0
2024-12-04 19:26:37,2024-12-04,64900.0,27.81%,59249.0,25.85%,4,12,2024,0,2,49,4,False,False,64900.0,64900.0,64900.0,62900.0,65900.0,67900.0,64900.0,0.0,64614.28571428572,755.9289460175194,64757.142857142855,1292.4123453180086,65500.0,1220.5143065170514,0.0,0.0
2024-12-05 19:26:37,2024-12-05,64900.0,27.81%,59249.0,25.85%,5,12,2024,0,3,49,4,False,False,64900.0,64900.0,64900.0,62900.0,65900.0,67900.0,64900.0,0.0,64900.0,0.0,64685.71428571428,1251.372872462398,65400.0,1137.147065367914,0.0,0.0
2024-12-06 19:26:37,2024-12-06,64900.0,27.81%,59249.0,25.85%,6,12,2024,0,4,49,4,False,False,64900.0,64900.0,64900.0,64900.0,65900.0,67900.0,64900.0,0.0,64900.0,0.0,64614.28571428572,1204.3875831932924,65300.0,1037.2377109247932,0.0,0.0
2024-12-07 19:26:37,2024-12-07,64900.0,27.81%,58499.0,26.78%,7,12,2024,1,5,49,4,False,False,64900.0,64900.0,64900.0,64900.0,65900.0,65900.0,64900.0,0.0,64900.0,0.0,64542.857142857145,1150.7283885333475,65266.666666666664,1033.3518722840772,0.0,0.0
2024-12-08 19:26:37,2024-12-08,64900.0,27.81%,58999.0,26.16%,8,12,2024,1,6,49,4,False,False,64900.0,64900.0,64900.0,64900.0,65900.0,65900.0,64900.0,0.0,64900.0,0.0,64471.42857142857,1089.40955880418,65233.333333333336,1028.3342182222655,0.0,0.0
2024-12-09 19:26:37,2024-12-09,64900.0,27.81%,58999.0,26.16%,9,12,2024,0,0,50,4,False,False,64900.0,64900.0,64900.0,64900.0,65900.0,65900.0,64900.0,0.0,64900.0,0.0,64400.0,1019.0493307304957,65200.0,1022.1680811910906,0.0,0.0
2024-12-10 19:26:37,2024-12-10,64900.0,27.81%,59249.0,25.85%,10,12,2024,0,1,50,4,False,False,64900.0,64900.0,64900.0,64900.0,61900.0,65900.0,64900.0,0.0,64900.0,0.0,64614.28571428572,726.2730392030647,65166.666666666664,1014.8325268093456,0.0,0.0
2024-12-11 19:26:37,2024-12-11,64900.0,27.81%,59249.0,25.85%,11,12,2024,0,2,50,4,False,False,64900.0,64900.0,64900.0,64900.0,62900.0,65900.0,64900.0,0.0,64900.0,0.0,64757.142857142855,534.5224838255275,65133.333333333336,1006.3019815939417,0.0,0.0
2024-12-12 19:26:37,2024-12-12,64900.0,27.81%,59249.0,25.85%,12,12,2024,0,3,50,4,False,False,64900.0,64900.0,64900.0,64900.0,62900.0,65900.0,64900.0,0.0,64900.0,0.0,64900.0,0.0,65100.0,996.5457582443637,0.0,0.0
2024-12-13 19:26:37,2024-12-13,64900.0,27.81%,59249.0,25.85%,13,12,2024,0,4,50,4,False,False,64900.0,64900.0,64900.0,64900.0,64900.0,65900.0,64900.0,0.0,64900.0,0.0,64900.0,0.0,65066.666666666664,985.5274566520515,0.0,0.0
2024-12-14 19:26:37,2024-12-14,64900.0,27.81%,60999.0,23.66%,14,12,2024,1,5,50,4,False,False,64900.0,64900.0,64900.0,64900.0,64900.0,65900.0,64900.0,0.0,64900.0,0.0,64900.0,0.0,65033.333333333336,973.2042112427258,0.0,0.0
2024-12-15 19:26:37,2024-12-15,64900.0,27.81%,60999.0,23.66%,15,12,2024,1,6,50,4,False,False,64900.0,64900.0,64900.0,64900.0,64900.0,65900.0,64900.0,0.0,64900.0,0.0,64900.0,0.0,65000.0,959.5257449236985,0.0,0.0
2024-12-16 19:26:37,2024-12-16,64900.0,27.81%,58749.0,26.47%,16,12,2024,0,0,51,4,False,False,64900.0,64900.0,64900.0,64900.0,64900.0,65900.0,64900.0,0.0,64900.0,0.0,64900.0,0.0,64966.666666666664,944.4331755012996,0.0,0.0
2024-12-17 19:26:37,2024-12-17,64900.0,27.81%,58749.0,26.47%,17,12,2024,0,1,51,4,False,False,64900.0,64900.0,64900.0,64900.0,64900.0,65900.0,64900.0,0.0,64900.0,0.0,64900.0,0.0,64933.333333333336,927.8574999582887,0.0,0.0
2024-12-18 19:26:37,2024-12-18,64900.0,27.81%,58999.0,26.16%,18,12,2024,0,2,51,4,False,False,64900.0,64900.0,64900.0,64900.0,64900.0,65900.0,64900.0,0.0,64900.0,0.0,64900.0,0.0,64900.0,909.7176522941119,0.0,0.0
2024-12-19 19:26:37,2024-12-19,66100.0,26.47%,58999.0,26.16%,19,12,2024,0,3,51,4,False,False,64900.0,64900.0,64900.0,64900.0,64900.0,65900.0,65300.0,692.8203230275631,65071.42857142857,453.55736760962344,64985.71428571428,320.7134902960306,64906.666666666664,917.9938146181161,1200.0,-1.3399999999999999
2024-12-20 19:26:37,2024-12-20,66100.0,26.47%,58499.0,26.78%,20,12,2024,0,4,51,4,False,False,66100.0,64900.0,64900.0,64900.0,64900.0,65900.0,65700.0,692.8203230275631,65242.857142857145,585.5400437680291,65071.42857142857,435.7638235223611,64913.333333333336,926.1463849930749,0.0,0.0
2024-12-21 19:26:37,2024-12-21,66100.0,26.47%,58499.0,26.78%,21,12,2024,1,5,51,4,False,False,66100.0,66100.0,64900.0,64900.0,64900.0,65900.0,66100.0,0.0,65414.28571428572,641.4269805888517,65157.142857142855,510.9783763522853,64920.0,934.1785991829258,0.0,0.0
2024-12-22 19:26:37,2024-12-22,66100.0,26.47%,58499.0,26.78%,22,12,2024,1,6,51,4,False,False,66100.0,66100.0,66100.0,64900.0,64900.0,65900.0,66100.0,0.0,65585.71428571429,641.4269805888811,65242.857142857145,562.56867712683,64926.666666666664,942.0935356343432,0.0,0.0
2024-12-23 19:26:37,2024-12-23,66100.0,26.47%,58499.0,26.78%,23,12,2024,0,0,52,4,False,False,66100.0,66100.0,66100.0,64900.0,64900.0,65900.0,66100.0,0.0,65757.14285714286,585.540043768127,65328.57142857143,596.6941897192137,64933.333333333336,949.8941259812447,0.0,0.0
2024-12-24 19:26:37,2024-12-24,77900.0,13.35%,58999.0,26.16%,24,12,2024,0,1,52,4,False,False,66100.0,66100.0,66100.0,64900.0,64900.0,65900.0,70033.33333333333,6812.733176437588,67614.28571428571,4557.568273918434,66257.14285714286,3401.518729969064,65333.333333333336,2549.9605586309935,11800.0,-13.12
2024-12-24 19:26:37,2024-12-24,66100.0,26.47%,58999.0,26.16%,24,12,2024,0,1,52,4,False,False,77900.0,66100.0,66100.0,64900.0,64900.0,65900.0,70033.33333333333,6812.733176437588,67785.71428571429,4459.980781508805,66342.85714285714,3379.7392447699344,65340.0,2551.753960682935,-11800.0,13.12
2024-12-25 19:26:37,2024-12-25,77900.0,13.35%,59999.0,24.91%,25,12,2024,0,2,52,4,False,False,66100.0,77900.0,66100.0,66100.0,64900.0,61900.0,73966.66666666667,6812.733176437588,69471.42857142857,5757.810430396324,67271.42857142857,4539.642237924959,65873.33333333333,3353.9408969492715,11800.0,-13.12
2024-12-25 19:26:37,2024-12-25,66100.0,26.47%,59999.0,24.91%,25,12,2024,0,2,52,4,False,False,77900.0,66100.0,77900.0,66100.0,64900.0,62900.0,70033.33333333333,6812.733176437588,69471.42857142857,5757.810430396324,67357.14285714286,4502.599981500385,65980.0,3306.670374487945,-11800.0,13.12
2024-12-26 19:26:37,2024-12-26,66100.0,26.47%,59999.0,24.91%,26,12,2024,0,3,52,4,False,False,66100.0,77900.0,66100.0,66100.0,64900.0,62900.0,70033.33333333333,6812.733176437588,69471.42857142857,5757.810430396324,67442.85714285714,4463.478168719776,66086.66666666667,3255.1003303920684,0.0,0.0
2024-12-27 19:26:37,2024-12-27,66100.0,26.47%,59999.0,24.91%,27,12,2024,0,4,52,4,False,False,66100.0,66100.0,77900.0,66100.0,64900.0,64900.0,66100.0,0.0,69471.42857142857,5757.810430396324,67528.57142857143,4422.221608653803,66126.66666666667,3247.379137761224,0.0,0.0
2024-12-27 19:26:37,2024-12-27,77900.0,13.35%,59999.0,24.91%,27,12,2024,0,4,52,4,False,False,66100.0,66100.0,66100.0,66100.0,64900.0,64900.0,70033.33333333333,6812.733176437588,71157.14285714286,6307.365309133228,68457.14285714286,5135.204929730686,66560.0,3883.1732491298485,11800.0,-13.12
2024-12-28 19:26:37,2024-12-28,77900.0,13.35%,59999.0,24.91%,28,12,2024,1,5,52,4,False,False,77900.0,66100.0,66100.0,77900.0,64900.0,64900.0,73966.66666666667,6812.733176437588,71157.14285714286,6307.365309133228,69385.71428571429,5597.095007901259,66993.33333333333,4384.528703751642,0.0,0.0
2024-12-28 19:26:37,2024-12-28,66100.0,26.47%,59999.0,24.91%,28,12,2024,1,5,52,4,False,False,77900.0,77900.0,66100.0,66100.0,64900.0,64900.0,73966.66666666667,6812.733176437588,71157.14285714286,6307.365309133228,69471.42857142857,5531.925325074306,67033.33333333333,4370.223172186029,-11800.0,13.12
2024-12-29 19:26:37,2024-12-29,66100.0,26.47%,59999.0,24.91%,29,12,2024,1,6,52,4,False,False,66100.0,77900.0,77900.0,77900.0,66100.0,64900.0,70033.33333333333,6812.733176437588,69471.42857142857,5757.810430396324,69471.42857142857,5531.925325074306,67073.33333333333,4355.4906555489,0.0,0.0
2024-12-30 19:26:37,2024-12-30,66100.0,26.47%,59999.0,24.91%,30,12,2024,0,0,1,4,False,False,66100.0,66100.0,77900.0,66100.0,66100.0,64900.0,66100.0,0.0,69471.42857142857,5757.810430396324,69471.42857142857,5531.925325074306,67113.33333333333,4340.3268058532485,0.0,0.0
2024-12-31 19:26:37,2024-12-31,66100.0,26.47%,59999.0,24.91%,31,12,2024,0,1,1,4,False,True,66100.0,66100.0,66100.0,66100.0,66100.0,64900.0,66100.0,0.0,69471.42857142857,5757.810430396324,69471.42857142857,5531.925325074306,67153.33333333333,4324.72708593446,0.0,0.0
2025-01-01 19:26:37,2025-01-01,64900.0,27.81%,59999.0,24.91%,1,1,2025,0,2,1,1,True,False,66100.0,66100.0,66100.0,66100.0,66100.0,64900.0,65700.0,692.8203230275617,69300.0,5891.236429364075,69385.71428571429,5597.095007901259,67153.33333333333,4324.72708593446,-1200.0,1.3399999999999999
2025-01-01 19:26:37,2025-01-01,74900.0,16.69%,59999.0,24.91%,1,1,2025,0,2,1,1,True,False,64900.0,66100.0,66100.0,77900.0,66100.0,64900.0,68633.33333333333,5460.158727851542,68871.42857142857,5233.773108607266,70014.28571428571,5693.026387656227,67486.66666666667,4525.767858898947,10000.0,-11.119999999999997
2025-01-01 19:26:37,2025-01-01,64900.0,27.81%,59999.0,24.91%,1,1,2025,0,2,1,1,True,False,74900.0,64900.0,66100.0,77900.0,77900.0,64900.0,68233.33333333333,5773.50269189626,67014.28571428571,3522.9857466966446,69085.71428571429,5358.222601810242,67486.66666666667,4525.767858898947,-10000.0,11.119999999999997
2025-01-02 19:26:37,2025-01-02,74900.0,16.69%,60999.0,23.66%,2,1,2025,0,3,1,1,False,False,64900.0,74900.0,64900.0,66100.0,66100.0,64900.0,71566.66666666667,5773.50269189626,68271.42857142857,4559.8663305386945,69714.28571428571,5495.432669024422,67820.0,4693.825731745811,10000.0,-11.119999999999997
2025-01-02 19:26:37,2025-01-02,60999.0,32.15%,60999.0,23.66%,2,1,2025,0,3,1,1,False,False,74900.0,64900.0,74900.0,66100.0,77900.0,64900.0,66933.0,7170.025592701887,67542.71428571429,5310.527742584648,68507.07142857143,5414.683035886917,67689.96666666666,4829.579766707203,-13901.0,15.459999999999997
2025-01-03 19:26:37,2025-01-03,60999.0,32.15%,60999.0,23.66%,3,1,2025,0,4,1,1,False,False,60999.0,74900.0,64900.0,66100.0,66100.0,64900.0,65632.66666666667,8025.746092004992,66814.0,5862.761436956632,68142.71428571429,5750.336838676709,67559.93333333333,4958.094189847687,0.0,0.0
2025-01-04 19:26:37,2025-01-04,60999.0,32.15%,60999.0,23.66%,4,1,2025,1,5,1,1,False,False,60999.0,60999.0,74900.0,66100.0,66100.0,64900.0,60999.0,0.0,66085.28571428571,6269.224931209135,67778.35714285714,6043.841399527129,67429.9,5079.918485294864,0.0,0.0
2025-01-05 19:26:37,2025-01-05,60999.0,32.15%,60999.0,23.66%,5,1,2025,1,6,1,1,False,False,60999.0,60999.0,60999.0,64900.0,66100.0,64900.0,60999.0,0.0,65528.0,6558.842834931491,67414.0,6301.089405198785,67299.86666666667,5195.523283414755,0.0,0.0
2025-01-06 19:26:37,2025-01-06,60999.0,32.15%,60999.0,23.66%,6,1,2025,0,0,2,1,False,False,60999.0,60999.0,60999.0,74900.0,77900.0,64900.0,60999.0,0.0,63542.142857142855,5215.083458218942,66206.78571428571,5730.762872811637,67169.83333333333,5305.315175293027,0.0,0.0
2025-01-07 19:26:37,2025-01-07,60499.0,32.7%,60999.0,23.66%,7,1,2025,0,1,2,1,False,False,60999.0,60999.0,60999.0,64900.0,77900.0,64900.0,60832.333333333336,288.6751345950407,62913.42857142857,5288.864776021962,64963.857142857145,4813.128821769237,67023.13333333333,5429.634367148364,-500.0,0.5500000000000043
2025-01-08 19:26:37,2025-01-08,60499.0,32.7%,60999.0,23.66%,8,1,2025,0,2,2,1,False,False,60499.0,60999.0,60999.0,74900.0,66100.0,64900.0,60665.666666666664,288.6751345950496,60856.142857142855,243.97501823247575,64563.78571428572,4942.469379362378,66876.43333333333,5547.1581583124525,0.0,0.0
2025-01-09 19:26:37,2025-01-09,60499.0,32.7%,60999.0,23.66%,9,1,2025,0,3,2,1,False,False,60499.0,60499.0,60999.0,60999.0,66100.0,64900.0,60499.0,0.0,60784.71428571428,267.2612419081401,64163.71428571428,5034.387708986691,66729.73333333334,5658.309988542148,0.0,0.0
2025-01-10 19:26:37,2025-01-10,60499.0,32.7%,60499.0,24.28%,10,1,2025,0,4,2,1,False,False,60499.0,60499.0,60499.0,60999.0,66100.0,64900.0,60499.0,0.0,60713.28571428572,267.26124190810714,63763.642857142855,5090.911231825824,66583.03333333334,5763.458531145075,0.0,0.0
2025-01-11 19:26:37,2025-01-11,60499.0,32.7%,60499.0,24.28%,11,1,2025,1,5,2,1,False,False,60499.0,60499.0,60499.0,60999.0,66100.0,66100.0,60499.0,0.0,60641.857142857145,243.97501823236735,63363.57142857143,5113.213887931633,66396.33333333333,5869.39051839885,0.0,0.0
2025-01-12 19:26:37,2025-01-12,56999.0,36.6%,60499.0,24.28%,12,1,2025,1,6,2,1,False,False,60499.0,60499.0,60499.0,60999.0,64900.0,66100.0,59332.333333333336,2020.7259421637339,60070.42857142857,1367.1311638043937,62799.21428571428,5360.630002851641,66092.96666666666,6115.282515160599,-3500.0,3.8999999999999986
2025-01-13 19:26:37,2025-01-13,57999.0,35.48%,58999.0,26.16%,13,1,2025,0,0,3,1,False,False,56999.0,60499.0,60499.0,60999.0,74900.0,66100.0,58499.0,1802.77563773205,59641.857142857145,1492.042384179455,61592.0,4204.233361012066,65822.93333333333,6291.286897208516,1000.0,-1.1200000000000045
2025-01-14 19:26:37,2025-01-14,68499.0,23.81%,58999.0,26.16%,14,1,2025,0,1,3,1,False,False,57999.0,56999.0,60499.0,60499.0,64900.0,66100.0,61165.666666666664,6370.504951205473,60784.71428571428,3695.2350269989056,61849.07142857143,4520.220390547516,65902.9,6310.148259638576,10500.0,-11.669999999999998
2025-01-14 19:26:37,2025-01-14,57999.0,35.48%,58999.0,26.16%,14,1,2025,0,1,3,1,False,False,68499.0,57999.0,56999.0,60499.0,74900.0,66100.0,61499.0,6062.177826491077,60427.57142857143,3845.219666769625,60641.857142857145,2626.9942712346287,65632.86666666667,6472.665089506686,-10500.0,11.669999999999998
2025-01-14 19:26:37,2025-01-14,68499.0,23.81%,58999.0,26.16%,14,1,2025,0,1,3,1,False,False,57999.0,68499.0,57999.0,60499.0,60999.0,77900.0,64999.0,6062.17782649107,61570.42857142857,4911.114702289643,61177.57142857143,3366.161605752852,65319.5,6073.5509340315,10500.0,-11.669999999999998
2025-01-14 19:26:37,2025-01-14,57999.0,35.48%,58999.0,26.16%,14,1,2025,0,1,3,1,False,False,68499.0,57999.0,68499.0,60499.0,60999.0,66100.0,61499.0,6062.177826491077,61213.28571428572,5089.672082242597,60963.28571428572,3472.2210012208816,65049.46666666667,6216.068187025153,-10500.0,11.669999999999998
2025-01-15 19:26:37,2025-01-15,58499.0,34.93%,58999.0,26.16%,15,1,2025,0,2,3,1,False,False,57999.0,68499.0,57999.0,60499.0,60999.0,77900.0,61665.666666666664,5923.118547972294,60927.57142857143,5191.568255583152,60784.71428571428,3533.9794833886126,64402.76666666667,5830.275877327432,500.0,-0.5499999999999972
2025-01-16 19:26:37,2025-01-16,58499.0,34.93%,58999.0,26.16%,16,1,2025,0,3,3,1,False,False,58499.0,57999.0,68499.0,56999.0,60999.0,66100.0,58332.333333333336,288.67513459515715,61141.857142857145,5030.857164492109,60606.142857142855,3585.111152812787,64149.4,5918.467320234917,0.0,0.0
2025-01-17 19:26:37,2025-01-17,58999.0,34.37%,58999.0,26.16%,17,1,2025,0,4,3,1,False,False,58499.0,58499.0,57999.0,57999.0,60999.0,66100.0,58665.666666666664,288.67513459513924,61284.71428571428,4940.117600296547,60463.28571428572,3608.026765817819,63912.7,5979.44865495477,500.0,-0.5600000000000023
2025-01-18 19:26:37,2025-01-18,58999.0,34.37%,58999.0,26.16%,18,1,2025,1,5,3,1,False,False,58999.0,58499.0,58499.0,68499.0,60499.0,66100.0,58832.333333333336,288.6751345951303,59927.57142857143,3801.6287236365474,60356.142857142855,3629.094883070752,63676.0,6030.210552737263,0.0,0.0
2025-01-19 19:26:37,2025-01-19,58999.0,34.37%,58999.0,26.16%,19,1,2025,1,6,3,1,False,False,58999.0,58999.0,58499.0,57999.0,60499.0,77900.0,58999.0,0.0,60070.42857142857,3735.288603626028,60249.0,3646.652838299468,63045.96666666667,5452.5654606155695,0.0,0.0
2025-01-20 19:26:37,2025-01-20,87999.0,2.11%,58999.0,26.16%,20,1,2025,0,0,4,1,False,False,58999.0,58999.0,58999.0,68499.0,60499.0,77900.0,68665.66666666667,16743.157806499148,62856.142857142855,11093.219722403499,62213.28571428572,8268.834644230534,63382.6,6593.61116902376,29000.0,-32.26
2025-01-20 19:26:37,2025-01-20,58999.0,34.37%,58999.0,26.16%,20,1,2025,0,0,4,1,False,False,87999.0,58999.0,58999.0,57999.0,60499.0,66100.0,68665.66666666667,16743.157806499148,62999.0,11026.483271348645,62106.142857142855,8302.405979891959,63145.9,6620.101100123856,-29000.0,32.26
2025-01-20 19:26:37,2025-01-20,68999.0,23.25%,58999.0,26.16%,20,1,2025,0,0,4,1,False,False,58999.0,87999.0,58999.0,58499.0,60499.0,66100.0,71999.0,14730.919862656234,64499.0,11026.48327134866,62713.28571428572,8484.63381584684,63242.53333333333,6685.5437234498695,10000.0,-11.119999999999997
2025-01-21 19:26:37,2025-01-21,58999.0,34.37%,58999.0,26.16%,21,1,2025,0,1,4,1,False,False,68999.0,58999.0,87999.0,58499.0,56999.0,66100.0,62332.333333333336,5773.502691896253,64570.42857142857,10982.670331893158,62856.142857142855,8397.409333626905,63005.833333333336,6706.558817915485,-10000.0,11.119999999999997
