datetime,date,amazon_price,amazon_discount,flipkart_price,flipkart_discount,day,month,year,weekend,dayofweek,weekofyear,quarter,is_month_start,is_month_end,flipkart_price_lag_1,flipkart_price_lag_2,flipkart_price_lag_3,flipkart_price_lag_7,flipkart_price_lag_14,flipkart_price_lag_30,flipkart_price_roll_mean_3,flipkart_price_roll_std_3,flipkart_price_roll_mean_7,flipkart_price_roll_std_7,flipkart_price_roll_mean_14,flipkart_price_roll_std_14,flipkart_price_roll_mean_30,flipkart_price_roll_std_30,flipkart_price_change_1d,flipkart_discount_change_1d
2024-01-31 19:26:37,2024-01-31,72990.0,18.81%,69999.0,12.39%,31,1,2024,0,2,5,1,False,True,65999.0,65999.0,65999.0,66999.0,67499.0,75999.0,67332.33333333333,2309.4010767584996,66999.0,1414.2135623731692,68747.07142857143,2950.171975802965,70464.76666666666,3699.1615329864185,4000.0,-5.009999999999998
2024-02-01 19:26:37,2024-02-01,72990.0,18.81%,71999.0,9.89%,1,2,2024,0,3,5,1,True,False,69999.0,65999.0,65999.0,66999.0,67499.0,74999.0,69332.33333333333,3055.050463303893,67713.28571428571,2360.387377408365,69068.5,3047.2764573783425,70364.76666666666,3611.880231368022,2000.0,-2.5
2024-02-02 19:26:37,2024-02-02,70990.0,21.03%,71999.0,9.89%,2,2,2024,0,4,5,1,False,False,71999.0,69999.0,65999.0,66999.0,66999.0,74999.0,71332.33333333333,1154.7005383792575,68427.57142857143,2819.9966227605814,69425.64285714286,3078.909712298092,70264.76666666666,3519.4988150581034,0.0,0.0
2024-02-02 19:26:37,2024-02-02,71990.0,19.92%,71999.0,9.89%,2,2,2024,0,4,5,1,False,False,71999.0,71999.0,69999.0,66999.0,72990.0,73999.0,71999.0,0.0,69141.85714285714,3023.715784073835,69354.85714285714,3001.0675243510077,70198.1,3464.843225293471,0.0,0.0
2024-02-03 19:26:37,2024-02-03,71990.0,19.92%,72999.0,8.64%,3,2,2024,1,5,5,1,False,False,71999.0,71999.0,71999.0,65999.0,72999.0,73999.0,72332.33333333333,577.350269189644,70141.85714285714,2968.0841985233296,69354.85714285714,3001.0675243510077,70164.76666666666,3431.667360731899,1000.0,-1.25
2024-02-04 19:26:37,2024-02-04,71990.0,19.92%,72999.0,8.64%,4,2,2024,1,6,5,1,False,False,72999.0,71999.0,71999.0,65999.0,72990.0,73999.0,72665.66666666667,577.350269189644,71141.85714285714,2478.4787961282145,69355.5,3001.906951614898,70131.43333333333,3397.829354601037,0.0,0.0
2024-02-05 19:26:37,2024-02-05,71990.0,19.92%,72999.0,8.64%,5,2,2024,0,0,6,1,False,False,72999.0,72999.0,71999.0,65999.0,72990.0,73999.0,72999.0,0.0,72141.85714285714,1069.0449676496914,69356.14285714286,3002.7459959982493,70098.1,3363.3092216877185,0.0,0.0
2024-02-06 19:26:37,2024-02-06,71990.0,19.92%,72999.0,8.64%,6,2,2024,0,1,6,1,False,False,72999.0,72999.0,72999.0,69999.0,66999.0,73999.0,72999.0,0.0,72570.42857142857,534.5224838248238,69784.71428571429,3067.912631104076,70064.76666666666,3328.0857362478037,0.0,0.0
2024-02-07 19:26:37,2024-02-07,72999.0,18.8%,72999.0,8.64%,7,2,2024,0,2,6,1,False,False,72999.0,72999.0,72999.0,71999.0,66999.0,73999.0,72999.0,0.0,72713.28571428571,487.950036474237,70213.28571428571,3067.91263110408,70031.43333333333,3292.1363222636774,0.0,0.0
2024-02-08 19:26:37,2024-02-08,71990.0,19.92%,72999.0,8.64%,8,2,2024,0,3,6,1,False,False,72999.0,72999.0,72999.0,71999.0,66999.0,73999.0,72999.0,0.0,72856.14285714286,377.96447300918476,70641.85714285714,3002.7459959982625,69998.1,3255.4369307889874,0.0,0.0
2024-02-09 19:26:37,2024-02-09,71990.0,19.92%,65999.0,17.4%,9,2,2024,0,4,6,1,False,False,72999.0,72999.0,72999.0,71999.0,66999.0,74999.0,70665.66666666667,4041.451884327385,71999.0,2645.7513110645896,70570.42857142857,3106.179590485992,69698.1,3192.7829105332376,-7000.0,8.759999999999998
2024-02-10 19:26:37,2024-02-10,71990.0,19.92%,66999.0,16.15%,10,2,2024,1,5,6,1,False,False,65999.0,72999.0,72999.0,72999.0,65999.0,74999.0,68665.66666666667,3785.9388972001893,71141.85714285714,3184.7852585154233,70641.85714285714,3002.7459959982625,69431.43333333333,3066.359659982468,1000.0,-1.25
2024-02-11 19:26:37,2024-02-11,71990.0,19.92%,66999.0,16.15%,11,2,2024,1,6,6,1,False,False,66999.0,65999.0,72999.0,72999.0,65999.0,65999.0,66665.66666666667,577.3502691896828,70284.71428571429,3401.6802570830478,70713.28571428571,2893.721889474948,69464.76666666666,3033.0142362790266,0.0,0.0
2024-02-12 19:26:37,2024-02-12,71990.0,19.92%,65999.0,17.4%,12,2,2024,0,0,7,1,False,False,66999.0,66999.0,65999.0,72999.0,65999.0,65999.0,66665.66666666667,577.3502691896828,69284.71428571429,3498.298906339376,70713.28571428571,2893.721889474948,69464.76666666666,3033.0142362790266,-1000.0,1.25
2024-02-13 19:26:37,2024-02-13,71990.0,19.92%,65999.0,17.4%,13,2,2024,0,1,7,1,False,False,65999.0,66999.0,66999.0,72999.0,69999.0,66999.0,66332.33333333333,577.3502691896828,68284.71428571429,3251.373336211733,70427.57142857143,3155.3199451155547,69431.43333333333,3066.359659982468,0.0,0.0
2024-02-14 19:26:37,2024-02-14,71990.0,19.92%,65999.0,17.4%,14,2,2024,0,2,7,1,False,False,65999.0,65999.0,66999.0,72999.0,71999.0,66999.0,65999.0,0.0,67284.71428571429,2563.4797778466327,69999.0,3328.20117735138,69398.1,3098.975463066727,0.0,0.0
2024-02-15 19:26:37,2024-02-15,71990.0,19.92%,65999.0,17.4%,15,2,2024,0,3,7,1,False,False,65999.0,65999.0,65999.0,72999.0,71999.0,67499.0,65999.0,0.0,66284.71428571429,487.9500364743326,69570.42857142857,3435.4326950469876,69348.1,3142.4683835130763,0.0,0.0
2024-02-16 19:26:37,2024-02-16,71490.0,20.48%,65999.0,17.4%,16,2,2024,0,4,7,1,False,False,65999.0,65999.0,65999.0,65999.0,71999.0,67499.0,65999.0,0.0,66284.71428571429,487.9500364743326,69141.85714285714,3483.083135939782,69298.1,3184.555502464329,0.0,0.0
2024-02-17 19:26:37,2024-02-17,71490.0,20.48%,72999.0,8.64%,17,2,2024,1,5,7,1,False,False,65999.0,65999.0,65999.0,66999.0,72999.0,66999.0,68332.33333333333,4041.4518843273904,67141.85714285714,2609.5064302514884,69141.85714285714,3483.083135939782,69498.1,3223.358810951383,7000.0,-8.759999999999998
2024-02-18 19:26:37,2024-02-18,71490.0,20.48%,72999.0,8.64%,18,2,2024,1,6,7,1,False,False,72999.0,65999.0,65999.0,66999.0,72999.0,72990.0,70665.66666666667,4041.4518843273904,67999.0,3415.6502553198743,69141.85714285714,3483.083135939782,69498.4,3223.69541215432,0.0,0.0
2024-02-19 19:26:37,2024-02-19,71490.0,20.48%,72999.0,8.64%,19,2,2024,0,0,8,1,False,False,72999.0,72999.0,65999.0,65999.0,72999.0,72999.0,72999.0,0.0,68999.0,3741.6573867739494,69141.85714285714,3483.083135939782,69498.4,3223.69541215432,0.0,0.0
2024-02-20 19:26:37,2024-02-20,71490.0,20.48%,72999.0,8.64%,20,2,2024,0,1,8,1,False,False,72999.0,72999.0,72999.0,65999.0,72999.0,72990.0,72999.0,0.0,69999.0,3741.6573867739494,69141.85714285714,3483.083135939782,69498.7,3224.0319493368565,0.0,0.0
2024-02-21 19:26:37,2024-02-21,72999.0,18.8%,72999.0,8.64%,21,2,2024,0,2,8,1,False,False,72999.0,72999.0,72999.0,65999.0,72999.0,72990.0,72999.0,0.0,70999.0,3415.6502553198743,69141.85714285714,3483.083135939782,69499.0,3224.368422519039,0.0,0.0
2024-02-22 19:26:37,2024-02-22,72999.0,18.8%,72999.0,8.64%,22,2,2024,0,3,8,1,False,False,72999.0,72999.0,72999.0,65999.0,72999.0,66999.0,72999.0,0.0,71999.0,2645.751311064602,69141.85714285714,3483.083135939782,69699.0,3249.9336863261115,0.0,0.0
2024-02-23 19:26:37,2024-02-23,71490.0,20.48%,70999.0,11.14%,23,2,2024,0,4,8,1,False,False,72999.0,72999.0,72999.0,65999.0,65999.0,66999.0,72332.33333333333,1154.7005383792768,72713.28571428571,755.928946018493,69499.0,3391.164991562634,69832.33333333333,3217.230907573106,-2000.0,2.5
2024-02-23 19:26:37,2024-02-23,70999.0,21.02%,70999.0,11.14%,23,2,2024,0,4,8,1,False,False,70999.0,72999.0,72999.0,72999.0,66999.0,66999.0,71665.66666666667,1154.7005383792768,72427.57142857143,975.9000729485603,69784.71428571429,3332.325855074144,69965.66666666667,3178.411372144064,0.0,0.0
2024-02-24 19:26:37,2024-02-24,70999.0,21.02%,70999.0,11.14%,24,2,2024,1,5,8,1,False,False,70999.0,70999.0,72999.0,72999.0,66999.0,66999.0,70999.0,0.0,72141.85714285714,1069.0449676497215,70070.42857142857,3245.4532862093497,70099.0,3133.2477366640433,0.0,0.0
2024-02-25 19:26:37,2024-02-25,80990.0,9.91%,70999.0,11.14%,25,2,2024,1,6,8,1,False,False,70999.0,70999.0,70999.0,72999.0,65999.0,65999.0,70999.0,0.0,71856.14285714286,1069.0449676497215,70427.57142857143,3030.9756163343245,70265.66666666667,3039.207398187136,0.0,0.0
2024-02-26 19:26:37,2024-02-26,70999.0,21.02%,70999.0,11.14%,26,2,2024,0,0,9,1,False,False,70999.0,70999.0,70999.0,72999.0,65999.0,65999.0,70999.0,0.0,71570.42857142857,975.9000729485574,70784.71428571429,2750.6243047595817,70432.33333333333,2932.379677789469,0.0,0.0
2024-02-27 19:26:37,2024-02-27,70999.0,21.02%,69999.0,12.39%,27,2,2024,0,1,9,1,False,False,70999.0,70999.0,70999.0,72999.0,65999.0,65999.0,70665.66666666667,577.3502691896828,71141.85714285714,899.7354108424618,71070.42857142857,2400.778262092594,70565.66666666667,2812.329177443296,-1000.0,1.25
2024-02-28 19:26:37,2024-02-28,70999.0,21.02%,69999.0,12.39%,28,2,2024,0,2,9,1,False,False,69999.0,70999.0,70999.0,72999.0,65999.0,69999.0,70332.33333333333,577.3502691896828,70713.28571428571,487.95003647431815,71356.14285714286,1945.6912102680537,70565.66666666667,2812.329177443296,0.0,0.0
2024-02-28 19:26:37,2024-02-28,69999.0,22.14%,69999.0,12.39%,28,2,2024,0,2,9,1,False,False,69999.0,69999.0,70999.0,70999.0,65999.0,71999.0,69999.0,0.0,70570.42857142857,534.5224838249013,71641.85714285714,1277.4459408789917,70499.0,2800.8619362987047,0.0,0.0
2024-02-29 19:26:37,2024-02-29,69999.0,22.14%,69999.0,12.39%,29,2,2024,0,3,9,1,False,True,69999.0,69999.0,69999.0,70999.0,72999.0,71999.0,69999.0,0.0,70427.57142857143,534.5224838249086,71427.57142857143,1283.8814775327712,70432.33333333333,2787.6987584414715,0.0,0.0
2024-03-01 19:26:37,2024-03-01,72999.0,18.8%,72999.0,8.64%,1,3,2024,0,4,9,1,True,False,69999.0,69999.0,69999.0,70999.0,72999.0,71999.0,70999.0,1732.0508075688956,70713.28571428571,1112.6972805283951,71427.57142857143,1283.8814775327712,70465.66666666667,2812.942174691999,3000.0,-3.75
2024-03-02 19:26:37,2024-03-02,72999.0,18.8%,72999.0,8.64%,2,3,2024,1,5,9,1,False,False,72999.0,69999.0,69999.0,70999.0,72999.0,72999.0,71999.0,1732.0508075688956,70999.0,1414.213562373105,71427.57142857143,1283.8814775327712,70465.66666666667,2812.942174691999,0.0,0.0
2024-03-03 19:26:37,2024-03-03,72999.0,18.8%,72999.0,8.64%,3,3,2024,1,6,9,1,False,False,72999.0,72999.0,69999.0,70999.0,72999.0,72999.0,72999.0,0.0,71284.71428571429,1603.5674514745506,71427.57142857143,1283.8814775327712,70465.66666666667,2812.942174691999,0.0,0.0
2024-03-04 19:26:37,2024-03-04,72999.0,18.8%,72999.0,8.64%,4,3,2024,0,0,10,1,False,False,72999.0,72999.0,72999.0,69999.0,72999.0,72999.0,72999.0,0.0,71713.28571428571,1603.5674514745433,71427.57142857143,1283.8814775327712,70465.66666666667,2812.942174691999,0.0,0.0
2024-03-05 19:26:37,2024-03-05,72999.0,18.8%,72999.0,8.64%,5,3,2024,0,1,10,1,False,False,72999.0,72999.0,72999.0,69999.0,72999.0,72999.0,72999.0,0.0,72141.85714285714,1463.8501094227877,71427.57142857143,1283.8814775327712,70465.66666666667,2812.942174691999,0.0,0.0
2024-03-06 19:26:37,2024-03-06,72999.0,18.8%,72999.0,8.64%,6,3,2024,0,2,10,1,False,False,72999.0,72999.0,72999.0,69999.0,70999.0,72999.0,72999.0,0.0,72570.42857142857,1133.893419027654,71570.42857142857,1342.4596091495205,70465.66666666667,2812.942174691999,0.0,0.0
2024-03-07 19:26:37,2024-03-07,72999.0,18.8%,72999.0,8.64%,7,3,2024,0,3,10,1,False,False,72999.0,72999.0,72999.0,69999.0,70999.0,72999.0,72999.0,0.0,72999.0,0.0,71713.28571428571,1382.7826698682588,70465.66666666667,2812.942174691999,0.0,0.0
2024-03-08 19:26:37,2024-03-08,72999.0,18.8%,72999.0,8.64%,8,3,2024,0,4,10,1,False,False,72999.0,72999.0,72999.0,72999.0,70999.0,65999.0,72999.0,0.0,72999.0,0.0,71856.14285714286,1406.4216928155129,70699.0,2718.392019634739,0.0,0.0
2024-03-09 19:26:37,2024-03-09,72200.0,19.69%,64999.0,18.65%,9,3,2024,1,5,10,1,False,False,72999.0,72999.0,72999.0,72999.0,70999.0,66999.0,70332.33333333333,4618.802153517011,71856.14285714286,3023.715784073815,71427.57142857143,2310.986659558948,70632.33333333333,2834.313555930849,-8000.0,10.009999999999998
2024-03-10 19:26:37,2024-03-10,72200.0,19.69%,66499.0,16.77%,10,3,2024,1,6,10,1,False,False,64999.0,72999.0,72999.0,72999.0,70999.0,66999.0,68165.66666666667,4252.450274057696,70927.57142857143,3564.0399762602274,71106.14285714286,2661.539255542044,70615.66666666667,2857.7883096878504,1500.0,-1.879999999999999
2024-03-11 19:26:37,2024-03-11,71499.0,20.47%,66499.0,16.77%,11,3,2024,0,0,11,1,False,False,66499.0,64999.0,72999.0,72999.0,69999.0,65999.0,65999.0,866.0254037844709,69999.0,3774.917217635391,70856.14285714286,2924.883767766704,70632.33333333333,2831.2703781205755,0.0,0.0
2024-03-12 19:26:37,2024-03-12,71499.0,20.47%,66499.0,16.77%,12,3,2024,0,1,11,1,False,False,66499.0,66499.0,64999.0,72999.0,69999.0,65999.0,66499.0,0.0,69070.42857142857,3712.9118338191743,70606.14285714286,3145.0728952575355,70649.0,2804.399253389901,0.0,0.0
2024-03-13 19:26:37,2024-03-13,71499.0,20.47%,66999.0,16.15%,13,3,2024,0,2,11,1,False,False,66499.0,66499.0,66499.0,72999.0,69999.0,65999.0,66665.66666666667,288.67513459490755,68213.28571428571,3327.375628243494,70391.85714285714,3288.549899204899,70682.33333333333,2752.689385051418,500.0,-0.620000000000001
2024-03-14 19:26:37,2024-03-14,71499.0,20.47%,66999.0,16.15%,14,3,2024,0,3,11,1,False,False,66999.0,66499.0,66499.0,72999.0,69999.0,65999.0,66832.33333333333,288.67513459490755,67356.14285714286,2577.3740789527205,70177.57142857143,3411.5592129899164,70715.66666666667,2699.5636088377255,0.0,0.0
2024-03-15 19:26:37,2024-03-15,71499.0,20.47%,66999.0,16.15%,15,3,2024,0,4,11,1,False,False,66999.0,66999.0,66499.0,72999.0,72999.0,65999.0,66999.0,0.0,66499.0,707.1067811867397,69749.0,3406.724120143771,70749.0,2644.936607023401,0.0,0.0
2024-03-16 19:26:37,2024-03-16,71499.0,20.47%,72999.0,8.64%,16,3,2024,1,5,11,1,False,False,66999.0,66999.0,66999.0,64999.0,72999.0,72999.0,68999.0,3464.1016151377626,67641.85714285714,2375.469878330891,69749.0,3406.724120143771,70749.0,2644.936607023401,6000.0,-7.509999999999998
2024-03-17 19:26:37,2024-03-17,71499.0,20.47%,72999.0,8.64%,17,3,2024,1,6,11,1,False,False,72999.0,66999.0,66999.0,66499.0,72999.0,72999.0,70999.0,3464.1016151377626,68570.42857142857,3033.542640607041,69749.0,3406.724120143771,70749.0,2644.936607023401,0.0,0.0
2024-03-18 19:26:37,2024-03-18,71290.0,20.7%,72999.0,8.64%,18,3,2024,0,0,12,1,False,False,72999.0,72999.0,66999.0,66499.0,72999.0,72999.0,72999.0,0.0,69499.0,3278.7192621510235,69749.0,3406.724120143771,70749.0,2644.936607023401,0.0,0.0
2024-03-19 19:26:37,2024-03-19,71290.0,20.7%,72999.0,8.64%,19,3,2024,0,1,12,1,False,False,72999.0,72999.0,72999.0,66499.0,72999.0,72999.0,72999.0,0.0,70427.57142857143,3207.134902949112,69749.0,3406.724120143771,70749.0,2644.936607023401,0.0,0.0
2024-03-20 19:26:37,2024-03-20,71290.0,20.7%,72999.0,8.64%,20,3,2024,0,2,12,1,False,False,72999.0,72999.0,72999.0,66999.0,72999.0,72999.0,72999.0,0.0,71284.71428571429,2927.70021884562,69749.0,3406.724120143771,70749.0,2644.936607023401,0.0,0.0
2024-03-21 19:26:37,2024-03-21,71290.0,20.7%,72999.0,8.64%,21,3,2024,0,3,12,1,False,False,72999.0,72999.0,72999.0,66999.0,72999.0,72999.0,72999.0,0.0,72141.85714285714,2267.7868380553887,69749.0,3406.724120143771,70749.0,2644.936607023401,0.0,0.0
2024-03-22 19:26:37,2024-03-22,65999.0,26.59%,72999.0,8.64%,22,3,2024,0,4,12,1,False,False,72999.0,72999.0,72999.0,66999.0,72999.0,70999.0,72999.0,0.0,72999.0,0.0,69749.0,3406.724120143771,70815.66666666667,2676.472631492145,0.0,0.0
2024-03-23 19:26:37,2024-03-23,71290.0,20.7%,65999.0,17.4%,23,3,2024,1,5,12,1,False,False,72999.0,72999.0,72999.0,72999.0,64999.0,70999.0,70665.66666666667,4041.4518843273895,71999.0,2645.751311064612,69820.42857142857,3308.5387365767215,70649.0,2816.668366999427,-7000.0,8.759999999999998
2024-03-24 19:26:37,2024-03-24,71290.0,20.7%,66999.0,16.15%,24,3,2024,1,6,12,1,False,False,65999.0,72999.0,72999.0,72999.0,66499.0,70999.0,68665.66666666667,3785.938897200194,71141.85714285714,3184.785258515439,69856.14285714286,3272.4289463319633,70515.66666666667,2893.1647548749474,1000.0,-1.25
2024-03-25 19:26:37,2024-03-25,71290.0,20.7%,66999.0,16.15%,25,3,2024,0,0,13,1,False,False,66999.0,65999.0,72999.0,72999.0,66499.0,70999.0,66665.66666666667,577.350269189715,70284.71428571429,3401.680257083063,69891.85714285714,3235.4917081344392,70382.33333333333,2961.4865015479318,0.0,0.0
2024-03-26 19:26:37,2024-03-26,72200.0,19.69%,66999.0,16.15%,26,3,2024,0,1,13,1,False,False,66999.0,66999.0,65999.0,72999.0,66499.0,70999.0,66999.0,0.0,69427.57142857143,3359.421718944262,69927.57142857143,3197.6983480739464,70249.0,3022.188063250729,0.0,0.0
2024-03-27 19:26:37,2024-03-27,72200.0,19.69%,66999.0,16.15%,27,3,2024,0,2,13,1,False,False,66999.0,66999.0,66999.0,72999.0,66999.0,69999.0,66999.0,0.0,68570.42857142857,3047.2470011002447,69927.57142857143,3197.6983480739464,70149.0,3079.828701013454,0.0,0.0
2024-03-28 19:26:37,2024-03-28,72200.0,19.69%,65999.0,17.4%,28,3,2024,0,3,13,1,False,False,66999.0,66999.0,66999.0,72999.0,66999.0,69999.0,66665.66666666667,577.350269189715,67570.42857142857,2439.750182371368,69856.14285714286,3278.300283264616,70015.66666666667,3171.7593652836226,-1000.0,1.25
2024-03-29 19:26:37,2024-03-29,72200.0,19.69%,65999.0,17.4%,29,3,2024,0,4,13,1,False,False,65999.0,66999.0,66999.0,72999.0,66999.0,69999.0,66332.33333333333,577.350269189715,66570.42857142857,534.5224838250211,69784.71428571429,3355.330350091012,69882.33333333333,3255.455191789179,0.0,0.0
2024-03-30 19:26:37,2024-03-30,72200.0,19.69%,69999.0,12.39%,30,3,2024,1,5,13,1,False,False,65999.0,65999.0,66999.0,65999.0,72999.0,69999.0,67332.33333333333,2309.401076758527,67141.85714285714,1345.1854182691652,69570.42857142857,3227.6279862435404,69882.33333333333,3255.455191789179,4000.0,-5.009999999999998
2024-03-31 19:26:37,2024-03-31,72200.0,19.69%,68999.0,13.64%,31,3,2024,1,6,13,1,False,True,69999.0,65999.0,65999.0,66999.0,72999.0,72999.0,68332.33333333333,2081.665999466161,67427.57142857143,1511.857892036967,69284.71428571429,3074.1745966274525,69749.0,3204.926165161674,-1000.0,1.25
2024-04-01 19:26:37,2024-04-01,72700.0,19.13%,72999.0,8.64%,1,4,2024,0,0,14,2,True,False,68999.0,69999.0,65999.0,66999.0,72999.0,72999.0,70665.66666666667,2081.665999466161,68284.71428571429,2563.4797778466564,69284.71428571429,3074.1745966274525,69749.0,3204.926165161674,4000.0,-5.0
2024-04-01 19:26:37,2024-04-01,71590.0,20.37%,72999.0,8.64%,1,4,2024,0,0,14,2,True,False,72999.0,68999.0,69999.0,66999.0,72999.0,72999.0,71665.66666666667,2309.401076758527,69141.85714285714,3023.715784073846,69284.71428571429,3074.1745966274525,69749.0,3204.926165161674,0.0,0.0
2024-04-02 19:26:37,2024-04-02,72690.0,19.14%,72999.0,8.64%,2,4,2024,0,1,14,2,False,False,72999.0,72999.0,68999.0,66999.0,72999.0,72999.0,72999.0,0.0,69999.0,3162.2776601684063,69284.71428571429,3074.1745966274525,69749.0,3204.926165161674,0.0,0.0
2024-04-03 19:26:37,2024-04-03,72690.0,19.14%,72999.0,8.64%,3,4,2024,0,2,14,2,False,False,72999.0,72999.0,72999.0,65999.0,72999.0,72999.0,72999.0,0.0,70999.0,2768.8746209727215,69284.71428571429,3074.1745966274525,69749.0,3204.926165161674,0.0,0.0
2024-04-04 19:26:37,2024-04-04,72690.0,19.14%,72999.0,8.64%,4,4,2024,0,3,14,2,False,False,72999.0,72999.0,72999.0,65999.0,72999.0,72999.0,72999.0,0.0,71999.0,1732.050807568926,69284.71428571429,3074.1745966274525,69749.0,3204.926165161674,0.0,0.0
2024-04-05 19:26:37,2024-04-05,72690.0,19.14%,72999.0,8.64%,5,4,2024,0,4,14,2,False,False,72999.0,72999.0,72999.0,69999.0,65999.0,72999.0,72999.0,0.0,72427.57142857143,1511.8578920369657,69784.71428571429,3067.9126311040914,69749.0,3204.926165161674,0.0,0.0
2024-04-06 19:26:37,2024-04-06,72690.0,19.14%,72999.0,8.64%,6,4,2024,1,5,14,2,False,False,72999.0,72999.0,72999.0,68999.0,66999.0,72999.0,72999.0,0.0,72999.0,0.0,70213.28571428571,3067.9126311040936,69749.0,3204.926165161674,0.0,0.0
2024-04-07 19:26:37,2024-04-07,72690.0,19.14%,72999.0,8.64%,7,4,2024,1,6,14,2,False,False,72999.0,72999.0,72999.0,72999.0,66999.0,64999.0,72999.0,0.0,72999.0,0.0,70641.85714285714,3002.745995998274,70015.66666666667,3127.9698531633667,0.0,0.0
2024-04-08 19:26:37,2024-04-08,72690.0,19.14%,72999.0,8.64%,8,4,2024,0,0,15,2,False,False,72999.0,72999.0,72999.0,72999.0,66999.0,66499.0,72999.0,0.0,72999.0,0.0,71070.42857142857,2867.973975696938,70232.33333333333,3100.982417561088,0.0,0.0
2024-04-09 19:26:37,2024-04-09,72690.0,19.14%,72999.0,8.64%,9,4,2024,0,1,15,2,False,False,72999.0,72999.0,72999.0,72999.0,66999.0,66499.0,72999.0,0.0,72999.0,0.0,71499.0,2653.00990168935,70449.0,3057.9179303842598,0.0,0.0
2024-04-10 19:26:37,2024-04-10,72690.0,19.14%,65999.0,17.4%,10,4,2024,0,2,15,2,False,False,72999.0,72999.0,72999.0,72999.0,65999.0,66499.0,70665.66666666667,4041.451884327395,71999.0,2645.75131106462,71499.0,2653.00990168935,70432.33333333333,3081.4610656068025,-7000.0,8.759999999999998
2024-04-11 19:26:37,2024-04-11,73100.0,18.69%,65999.0,17.4%,11,4,2024,0,3,15,2,False,False,65999.0,72999.0,72999.0,72999.0,65999.0,66999.0,68332.33333333333,4041.451884327395,70999.0,3415.6502553198834,71499.0,2653.00990168935,70399.0,3124.9827585731323,0.0,0.0
2024-04-11 19:26:37,2024-04-11,82600.0,8.12%,65999.0,17.4%,11,4,2024,0,3,15,2,False,False,65999.0,65999.0,72999.0,72999.0,69999.0,66999.0,65999.0,0.0,69999.0,3741.657386773954,71213.28571428571,3017.3491021749173,70365.66666666667,3167.5437381878983,0.0,0.0
2024-04-11 19:26:37,2024-04-11,73100.0,18.69%,65999.0,17.4%,11,4,2024,0,3,15,2,False,False,65999.0,65999.0,65999.0,72999.0,68999.0,66999.0,65999.0,0.0,68999.0,3741.6573867739503,70999.0,3281.6506165694923,70332.33333333333,3209.1822283430197,0.0,0.0
2024-04-12 19:26:37,2024-04-12,73100.0,18.69%,65999.0,17.4%,12,4,2024,0,4,15,2,False,False,65999.0,65999.0,65999.0,72999.0,72999.0,72999.0,65999.0,0.0,67999.0,3415.65025531987,70499.0,3480.716106691947,70099.0,3262.6411978957935,0.0,0.0
2024-04-13 19:26:37,2024-04-13,73100.0,18.69%,65999.0,17.4%,13,4,2024,1,5,15,2,False,False,65999.0,65999.0,65999.0,72999.0,72999.0,72999.0,65999.0,0.0,66999.0,2645.751311064591,69999.0,3594.8681370916825,69865.66666666667,3298.205712132009,0.0,0.0
2024-04-14 19:26:37,2024-04-14,73100.0,18.69%,65999.0,17.4%,14,4,2024,1,6,15,2,False,False,65999.0,65999.0,65999.0,72999.0,72999.0,72999.0,65999.0,0.0,65999.0,0.0,69499.0,3632.121651639405,69632.33333333333,3316.451503446509,0.0,0.0
2024-04-15 19:26:37,2024-04-15,73100.0,18.69%,65999.0,17.4%,15,4,2024,0,0,16,2,False,False,65999.0,65999.0,65999.0,65999.0,72999.0,72999.0,65999.0,0.0,65999.0,0.0,68999.0,3594.8681370916743,69399.0,3317.6643217366163,0.0,0.0
2024-04-16 19:26:37,2024-04-16,73100.0,18.69%,65999.0,17.4%,16,4,2024,0,1,16,2,False,False,65999.0,65999.0,65999.0,65999.0,72999.0,72999.0,65999.0,0.0,65999.0,0.0,68499.0,3480.71610669193,69165.66666666667,3301.8629363701093,0.0,0.0
2024-04-17 19:26:37,2024-04-17,71590.0,20.37%,71999.0,9.89%,17,4,2024,0,2,16,2,False,False,65999.0,65999.0,65999.0,65999.0,72999.0,72999.0,67999.0,3464.101615137769,66856.14285714286,2267.786838055363,68427.57142857143,3390.354774135813,69132.33333333333,3266.6901242413574,6000.0,-7.509999999999998
2024-04-18 19:26:37,2024-04-18,71590.0,20.37%,71999.0,9.89%,18,4,2024,0,3,16,2,False,False,71999.0,65999.0,65999.0,65999.0,72999.0,72999.0,69999.0,3464.101615137769,67713.28571428571,2927.700218845605,68356.14285714286,3295.851538318643,69099.0,3230.778704040665,0.0,0.0
2024-04-19 19:26:37,2024-04-19,71590.0,20.37%,65999.0,17.4%,19,4,2024,0,4,16,2,False,False,71999.0,71999.0,65999.0,65999.0,72999.0,65999.0,69999.0,3464.101615137769,67713.28571428571,2927.700218845605,67856.14285714286,3059.8427022703854,69099.0,3230.778704040665,-6000.0,7.509999999999998
2024-04-20 19:26:37,2024-04-20,71590.0,20.37%,65999.0,17.4%,20,4,2024,1,5,16,2,False,False,65999.0,71999.0,71999.0,65999.0,72999.0,66999.0,67999.0,3464.101615137769,67713.28571428571,2927.700218845605,67356.14285714286,2706.3214561791733,69065.66666666667,3258.2344841989056,0.0,0.0
2024-04-21 19:26:37,2024-04-21,71590.0,20.37%,65999.0,17.4%,21,4,2024,1,6,16,2,False,False,65999.0,65999.0,71999.0,65999.0,72999.0,66999.0,65999.0,0.0,67713.28571428571,2927.700218845605,66856.14285714286,2178.819117607667,69032.33333333333,3285.1109605290994,0.0,0.0
